"id";"created";"modified";"nome";"estado_id"
570;"now()";"now()";"MONCAO";16
571;"now()";"now()";"MONTES ALTOS";16
572;"now()";"now()";"MORROS";16
573;"now()";"now()";"NINA RODRIGUES";16
574;"now()";"now()";"NOVA COLINAS";16
575;"now()";"now()";"NOVA IORQUE";16
576;"now()";"now()";"NOVA OLINDA DO MARANHAO";16
577;"now()";"now()";"OLHO D'AGUA DAS CUNHAS";16
578;"now()";"now()";"OLINDA NOVA DO MARANHAO";16
579;"now()";"now()";"PACO DO LUMIAR";16
580;"now()";"now()";"PALMEIRANDIA";16
581;"now()";"now()";"PARAIBANO";16
582;"now()";"now()";"PARNARAMA";16
583;"now()";"now()";"PASSAGEM FRANCA";16
584;"now()";"now()";"PASTOS BONS";16
585;"now()";"now()";"PAULINO NEVES";16
